,Date of Creation,Content,hashtags,User
1150,2023-04-09 23:13:54+00:00,"@jlancaster0 @callumwarner47 Does the NBA on Sky in the UK and he's brilliant. Really knows his stuff and speaks with passion, he's great and a breath of fresh air on Soccer Saturday too",N/A,arsenal_chief
1151,2023-04-09 23:13:52+00:00,@oppkechi @Arsenal they no fit,N/A,uche_ak
1152,2023-04-09 23:13:52+00:00,@kimmoFC @Nunnyboy20 A few poor decisions but swings around dosent it everyone gets em I saw some arsenal fan think the ref was bad today in Liverpool favour but I don’t think salah was in the box without being grabbed/pulled today for last 20 I tell ya ur obvious bias shows so don’t be hypocritical,N/A,dylan_sutherley
1153,2023-04-09 23:13:46+00:00,Arsenal draw korche anfieldd e and I'm mad 💢,N/A,Syd_mehedi
1154,2023-04-09 23:13:43+00:00,@Ekitipikin Cook another one tonight Mai lord,N/A,Alphazee10
1155,2023-04-09 23:13:41+00:00,@TrevorHeenan @Arsenal THANK YOU,N/A,sue50865570
1156,2023-04-09 23:13:40+00:00,Mikel Arteta has won his FOURTH Manager of the Month award of the season 🏆🔴 https://t.co/l9PGbWsbK0,N/A,edubras19515452
1157,2023-04-09 23:13:37+00:00,@AdamKinzinger I heard our arsenal is almost depleted!,N/A,UltraMagaHub
1158,2023-04-09 23:13:35+00:00,@TaylorTwellman Why aren’t you posting arsenal vs liverpool.  Master is a bunch of ceo kids making bank. Yeah yeah you have the 10 off who made it with no money….,N/A,G2Arsenal
1159,2023-04-09 23:13:35+00:00,@jerryblinxxx @kwahmi I don't think Arsenal have it within them to go all the way,N/A,XCal_ibur
1160,2023-04-09 23:13:32+00:00,Who’s gonna win the title #ManCity or #Arsenal #PremierLeague https://t.co/KDOuaouPQW,"['ManCity', 'Arsenal', 'PremierLeague']",renadmufc
1161,2023-04-09 23:13:31+00:00,Mehnnn d way rival fans really really don't want arsenal to win the league enhh. Chei. They really will all have simultaneous panic attacks if we do win it,N/A,mayowa601
1162,2023-04-09 23:13:30+00:00,I #VoteKamara for @MLS Player of the Matchday!,['VoteKamara'],realelijahblack
1163,2023-04-09 23:13:29+00:00,@DariusFrazier @ColeTheMongo @Sorhanblade 0 lies here,N/A,Arsenal92224884
1164,2023-04-09 23:13:28+00:00,Still hurting from this Arsenal draw. It feels like a loss. 😢,N/A,Baggzjay
1165,2023-04-09 23:13:28+00:00,@watchstevetweet You taking notes?,N/A,intheKCmix
1166,2023-04-09 23:13:27+00:00,@Charles90735178 What do arsenal fans say that’s so outrageous? He’s arguably the best RW in the league,N/A,midblock_
1167,2023-04-09 23:13:25+00:00,Matchday,N/A,MFC_Brad
1168,2023-04-09 23:13:23+00:00,@VeeKayGC I fucking can what can u tell me what to do I technically can I support arsenal seriously grow up,N/A,MartinelliAFC1
1169,2023-04-09 23:13:21+00:00,We will get it right Gunners....we love you guys @Arsenal ❤️💯 https://t.co/cVIjeVHBcg,N/A,Czwe_waka_Mamba
1170,2023-04-09 23:13:19+00:00,"@IanM_1970 It was a bit more of a nastier atmosphere today I noted, never normally like that against Arsenal fuses seemed short",N/A,PeterAbbey050
1171,2023-04-09 23:13:17+00:00,"@now_arsenaI Arsenal were unimpressive, you don't play like that if you want to be a champion.... City are very close now",N/A,Okona99
1172,2023-04-09 23:13:10+00:00,@SayedFarouk Man city waiting for arsenal game 🤣 https://t.co/QAH1NTCNMZ,N/A,Moe58543719
1173,2023-04-09 23:13:10+00:00,@Emarged You people are so sure Arsenal will fold. Okay oh,N/A,LeftySalami
1174,2023-04-09 23:13:08+00:00,@tiredharv Imagine how i felt game 7 vs mavs and arsenal vs newcastle was on the same day🕊️,N/A,armzzotf
1175,2023-04-09 23:13:07+00:00,Barca Madrid and arsenal fans are worst fans ever end off debate never seen more idiots on this app than those 3 fan bases,N/A,BaselBdair1
1176,2023-04-09 23:13:05+00:00,Lillard: Needle Movers Want To Come To Portland – NBA News https://t.co/RtqOUt1vyK,N/A,sportsnews2022
1177,2023-04-09 23:13:04+00:00,Jerami Grant Expects To Be Back In Portland Next Season – NBA News https://t.co/Pg9K1kWk9M,N/A,sportsnews2022
1178,2023-04-09 23:13:02+00:00,"NBA Playoff field set: Warriors, Clippers avoid play-in – NBA News https://t.co/TWA1FMQfhk",N/A,sportsnews2022
1179,2023-04-09 23:13:01+00:00,Arsenal 2 - Liverpool 2 match report: bummer #Gooners #Gunners #AFC #COYG https://t.co/yV6NMhFPpt,"['Gooners', 'Gunners', 'AFC', 'COYG']",arsenalnewsonly
1180,2023-04-09 23:12:58+00:00,"@LfcSamdy We've had some terrible minutes silence over the years at Anfield, today the Arsenal fans where impeccable. 
Best of luck for the title.
.",N/A,AlanPar31826886
1181,2023-04-09 23:12:57+00:00,"@TrollFootball I'm a Liverpool fan and our season is effectively over, no point in denying, so I wouldn't have minded as much about losing, so long as we didn't capitulate 
&amp; because I detest City soooo much and Arsenal are just doing a Leicester
So it was a nice surprise to get a good 2nd half",N/A,beagsbunny
1182,2023-04-09 23:12:57+00:00,@MisterAssEater Arsenal were chasing him for a while. Can see him going there,N/A,rkv2__
1183,2023-04-09 23:12:48+00:00,surprise you dont see arsenal dropping points too,N/A,FPL_Jayvion
1184,2023-04-09 23:12:46+00:00,@Arsenal Try to actually play football this time,N/A,Arthur_376
1185,2023-04-09 23:12:45+00:00,"@Dylan32090771 @talkSPORT I wouldn’t see Arsenal losing the title as collapsing, I would see them losing a title to one of the best squads ever to be put together",N/A,AlanTho91859876
1186,2023-04-09 23:12:43+00:00,@Ore0luwanimi A very good Arsenal player turned out to be shit today against a top side in one of the most important games in the league this season.,N/A,AbionaP
1187,2023-04-09 23:12:43+00:00,3-2 arsenal,N/A,XoogbaLUHG
1188,2023-04-09 23:12:40+00:00,@VJJunior_256 I don't know what u will talk wen Arsenal comfortably lifts the trophy,N/A,ianierocks14
1189,2023-04-09 23:12:38+00:00,@SkySportsPL It's over for Arsenal.,N/A,NqununuHQ
1190,2023-04-09 23:12:35+00:00,@KipkorirBillal @Aaroncheruiyot @Arsenal And another against Arsenal at Etihad,N/A,StableIdealist
1191,2023-04-09 23:12:35+00:00,@J_VVD4 @StevenMcinerney Ramsdale went down under no challenge at all (look like he was complaining about his eye 😂) and the whole arsenal team ran to the dug out to look at i pads and recieve tactical instructions in the middle of the first half,N/A,kdbmagician17
1192,2023-04-09 23:12:34+00:00,@healthronics @Arsenal Other teams weren't 2 goals up,N/A,Hadebayo4U
1193,2023-04-09 23:12:32+00:00,@AsimKhan21c Arsenal won the league.,N/A,MikeLawes4
1194,2023-04-09 23:12:31+00:00,@Pearce12Mark @SeanAFCGunner @terryflewers It is just a game you say but won't summon the courage to tell your mate that. It is just a game and I don't want Arsenal to win. Why is he mad about that?,N/A,Mark_OSage
1195,2023-04-09 23:12:31+00:00,"People saying Ramsdale saved us the match, hell yeah he did. He’s employed by #Arsenal they pay him a good salary, he’s supposed to stop the ball getting into the net and today and every matchday he does just that. I fcuking love this team. #COYG","['Arsenal', 'COYG']",airVicConCre
1196,2023-04-09 23:12:28+00:00,"@RoheemTope @itzbasito I'll prefer this to Arsenal winning the league. Ask around, I have no shame 🤣🤣if man city wins the league my tl will be peaceful",N/A,monclermillie
1197,2023-04-09 23:12:28+00:00,6 points clear and arsenal believes the title race might be over? city what did you add to your stew? 🫢😂,N/A,Albie_xo
1198,2023-04-09 23:12:28+00:00,@Ashncoll My guy. Not bad for 52 yr old.,N/A,TarheelArsenal
1199,2023-04-09 23:12:27+00:00,@Martial_Utd9 @TrollFootball Preach on… I rather see City lift the trophy than Arsenal,N/A,Melory286
1200,2023-04-09 23:12:25+00:00,Fantastic effort by team today.  Deserved the win.  Mo unlucky.  Class by Arsenal's management wearing 97 badges.  Thank goodness Klopp picks the midfield rather than that knobhead Dave from Ireland and his weird cult of cunts.  Curtis and Hendo played great.  #LFC #LIVARS,"['LFC', 'LIVARS']",theforceofKozma
1201,2023-04-09 23:12:22+00:00,@TomLeeDonk @AfcPessimist @Kieroon_ @BroadcastNews5 @killgaspar You think Arsenal is also the same team?,N/A,wedi_Zelalem
1202,2023-04-09 23:12:18+00:00,@GunnerLoulou 💯! But everyone is biased against @Arsenal . We will come good. I believe in this team and our manager @m8arteta .COYG! 🙏🤞,N/A,goldstargooner
1203,2023-04-09 23:12:17+00:00,"@Kerbabble @Dominic_Ebi @ltarsenal The second half Liverpool had more chances, but Arsenal also had chances.
Gabriel open header.
Saka turn 

And the last 30 secs with right pass could be opening for Saka",N/A,Niku39927080
1204,2023-04-09 23:12:17+00:00,"That was an absolute thriller of a game, it had everything drama, suspense, romance @Arsenal vs @LFC you made my #Easter",['Easter'],CrazyMaxxy
1205,2023-04-09 23:12:16+00:00,Irrespective of whether we win or lose the league. The Arsenal is back. They fear us because we are QUITE GOOD! #Arsenal #Arteta,"['Arsenal', 'Arteta']",TheVikramThapa
1206,2023-04-09 23:12:16+00:00,@afcstuff I have never like this dude his best has never enough 4 arsenal standard always brings disappointment 😞 in huge games,N/A,Khalilciii
1207,2023-04-09 23:12:16+00:00,"Liverpool 2 - 2 Arsenal 

Next 🤦🏽😂",N/A,NInnocent29
1208,2023-04-09 23:12:14+00:00,The moment that mess the game up smh xhaka 🙄🙄🙄 but COYG ❤️❤️🔥 @Arsenal https://t.co/uEzj1xuzMP,N/A,Yemmyyemmy07
1209,2023-04-09 23:12:14+00:00,@rey_qur He understands he can't play every game at such a high level as the premier league but he's decided to sign a 1 year contract extension just to play both games against arsenal 🤣,N/A,fplkulture
1210,2023-04-09 23:12:13+00:00,@AMJasonnn Arsenal thought they'll win at Anfield 😭😭,N/A,Game_Shaker__
1211,2023-04-09 23:12:13+00:00,Anfield will always be cursed for Arsenal in the last 5 minutes. This is actual insanity. Winning the league there in 89 put some kind of spell on us https://t.co/HRDH36sbNK,N/A,ReidTheGame
1212,2023-04-09 23:12:12+00:00,"@fkeyamo Very brilliant, this man just state the fact. Only politicians knows these, the rest are nuisance",N/A,GibsChemistry
1213,2023-04-09 23:12:03+00:00,@IanDarke Do you remember VAR already screwing arsenal and PGMOL having to come out and apologise. We should be two points at least better off because of that incident.,N/A,TheMikeConroy
1214,2023-04-09 23:11:55+00:00,"@LytoRymz @Arsenal We are a small club bro, our boys aren't ready...  We need more stronger players like Partey, and G Jesus... Others are too soft! We are a big shame 😡",N/A,Movicsyn
1215,2023-04-09 23:11:53+00:00,@Arsenal Assna bottles,N/A,chelsfooty
1216,2023-04-09 23:11:50+00:00,"@Inspekags @WaynesWorld20_ Thats how arsenal build up play, so he always going to be out of position if liverpool catches us onn the break, the issue is the team we sloppy in possesion, we lost control and started giving away the ball easily, everyone included, even Tierney when he came on.",N/A,PixelatedGooner
1217,2023-04-09 23:11:50+00:00,"Bro I feel like everyone should want Arsenal to win the league, are y'all not bored of seeing City win the league every damn time?",N/A,kenny_roi14
1218,2023-04-09 23:11:42+00:00,"United, Liverpool &amp; Arsenal fans are massive cucks",N/A,___Nans
1219,2023-04-09 23:11:41+00:00,@Arsenal Annoying.,N/A,gunner_ug
1220,2023-04-09 23:11:40+00:00,Haaland scoring a BK on arsenal when they face off https://t.co/hU3adu9qw8,N/A,verdialoooon
1221,2023-04-09 23:11:37+00:00,"@FrancisFriz He didn't. I like Arsenal supporters' unending positivity. Even through the dark days of the banter era. 

But sometimes it feels disproportionate to what the ""achievement"" was. 

Arsenal should have won that match before HT. That WAS 2 points dropped.",N/A,Alzohora
1222,2023-04-09 23:11:35+00:00,Found the loser y’all,N/A,freshlygrownshi
1223,2023-04-09 23:11:33+00:00,"I think one thing that hasn’t been spoken about is that yes we have a ton of pressure on us, but city do too… I’d imagine they have to feel that they have to win out, one slip up could be it",N/A,ArsenalFanOffi1
1224,2023-04-09 23:11:32+00:00,@ShavauShawayne @433 You clearly haven't supported Arsenal for long as Gilberto Silva is Arsenal's best Brazilian.,N/A,mattprice170
1225,2023-04-09 23:11:27+00:00,"@markpx509v3 @BBCSport Also look at his reluctant praise for arsenal players this season, you can see the clear bias when he does his teams of the week",N/A,RazonMahebub
1226,2023-04-09 23:11:24+00:00,"Klopp calls comeback Arsenal draw 'another step in the right direction' https://t.co/Mpn0BWc9mC
#LIVARS #MUFC #MCFC #NUFC #THFC #AFC #CFC #LFC #LCFC #NFFC #EPL #WHUFC #FPL #BHAFC #FFC #CPFC #LUFC","['LIVARS', 'MUFC', 'MCFC', 'NUFC', 'THFC', 'AFC', 'CFC', 'LFC', 'LCFC', 'NFFC', 'EPL', 'WHUFC', 'FPL', 'BHAFC', 'FFC', 'CPFC', 'LUFC']",Footylight_
1227,2023-04-09 23:11:23+00:00,"@fpl_cheddar @WilcoFtbl lmao this is a lie. If you watch today’s game, you would see Klopp played Trent in a double pivot with Fabinho during the build up play and then when  arsenal had the ball he went back to RB",N/A,ji1147
1228,2023-04-09 23:11:22+00:00,"@mrboboskie @WuraolaIfalola Pls consider me boss
Make this blessing reach my side 🙏 https://t.co/6N2W0H4zpD",N/A,ArsenalBabygirl
1229,2023-04-09 23:11:21+00:00,@Khabibies @FutbolCheIsea I know that was a way different arsenal team tho don't get me wrong it's going to be tougher,N/A,dcarson78
1230,2023-04-09 23:11:20+00:00,@71Season So Don Revie is massaging Kevin Keegan’s chest in an arsenal shirt…  obviously  nothing  weird  going  on  here…,N/A,GarethRoberts3
1231,2023-04-09 23:11:18+00:00,@uche_ak @Arsenal I don't want Ligbapool to play Champs,N/A,oppkechi
1232,2023-04-09 23:11:18+00:00,Also Arsenal guaranteed European football next season.,N/A,Joe__Monty
1233,2023-04-09 23:11:18+00:00,"@premierleague A couple seasons ago Liverpool would've smashed Arsenal 5-2, Firminio would've come off the bench and scored a hat trick. On this run a point is disappointing but very acceptable",N/A,VrzIam
1234,2023-04-09 23:11:15+00:00,@cmbftbl Zinchenko was a big part of how we bossed that first half and should have put the game to bed.,N/A,MoArsenal86
1235,2023-04-09 23:11:15+00:00,@Jab1r Ameen Jazak'Allah Khairan bro much appreciate it just want to see Arsenal win the league that's all I ask.,N/A,ArslanM90
1236,2023-04-09 23:11:15+00:00,@Arsenal Mission isn't fulfilled until target is achieved. We are the Gunnerz.,N/A,BCUBE1981
1237,2023-04-09 23:11:15+00:00,"@regardsYou5 @SxrgioSZN You can say the exact same for Arsenal. If Arsenal beat City than it’s completely different. If Arsenal don’t lose to City and win the rest of their games, City can’t win the league. City can not lose and still not win the league. It’s Arsenal’s league to lose.",N/A,MoahNcGee
1238,2023-04-09 23:11:14+00:00,😂😂Arsenal fans are cowards man,N/A,K4yode
1239,2023-04-09 23:11:11+00:00,"When the table turns I don't wanna hear no ""arsenal fans are unbearable"" bs cah I'm starting to see some fake made up stats and it's pissing me off.
Troll if you wanna troll, tf you lying for???",N/A,Ola_kanfari
1240,2023-04-09 23:11:11+00:00,"@CaptainAwe254 @officialspelled @TheUtdLatest @Arsenal still in europa and fa. plus, energy drink trophy &gt; no trophy",N/A,reabvz
1241,2023-04-09 23:11:10+00:00,"@KipkorirNikko @Arsenal In your dreams, wanna bet on that?
Herewith I want you to remember Arsenal won 2022/2023 with a GAME TO SPARE.
That's not audacious,  that's FACT. Remember the name cos i will be watching the boy lift the trophy mate.",N/A,EhisGerald
1242,2023-04-09 23:11:09+00:00,MATCHDAY🕺🕺🕺💙💙💙 https://t.co/9jd1SmXVK8,N/A,Oli120312
1243,2023-04-09 23:11:06+00:00,"@terryflewers We achieved 3- peat  twice ,so our record still intact.This Man City will flop again, they won't win  Champion's League but Arsenal &amp; Liverpool fans are unbearable,  I can't wait for Arsenal to loose but I won't too gutted either if they won",N/A,Luy_Elon
1244,2023-04-09 23:11:06+00:00,I’ll put my money on Arsenal/Spurs.,N/A,rkv2__
1245,2023-04-09 23:11:05+00:00,"@ahmir431 Agree tbf, Arsenal were decent but we were killing ourselves",N/A,IanM_1970
