,Date of Creation,Content,hashtags,User
1303,2023-03-19 22:50:57+00:00,"@KaGordon18 @WayneMull82 @iainankcorn @kc9853 @IronSkyGuy1 @Robbo_1892 @jamez19821 @tomavfc22 Liverpool have a big rebuilding job going on in CM.. Chelsea lack chemistry and a striker.. Man United lack a proven goalscorer and a few players too in certain areas.

Arsenal look a threat now under Arteta and City have an unreal squad, even Grealish has been decent recently.",N/A,laidler22
1304,2023-03-19 22:50:57+00:00,@brfootball Don't let her on Emirates ground again please @arsenal,N/A,makhanu91
1305,2023-03-19 22:50:56+00:00,@RefereeHalsey @Giants0078 @TheSunFootball You the same ref who cheated us v Arsenal backing a ref who clearly has a vendetta against Fulham,N/A,i_an_fox
1306,2023-03-19 22:50:54+00:00,@hrheneojo @Arsenal Pained he doesn't get two,N/A,Esohjay01
1307,2023-03-19 22:50:52+00:00,@Arsenal Why do I have this feeling Mikel Arteta contacted the Ashburton Army to be in full voice today and lift the players after what happened at the Europa. Ashburton Army were at it today and they made the difference. Kudos! Emirates was buzzing and that's what we needed.,N/A,Sugamite2
1308,2023-03-19 22:50:52+00:00,Can't believe Arsenal have won another...tears in my eyes...,N/A,Lonerinyouryard
1309,2023-03-19 22:50:51+00:00,@emelaa__ you have nothing to back that up with though as you dont know how that injury happened...but a very injury prone player that is hardly rested and then gets injured...causality is what I see there.,N/A,ArsenalANewDawn
1310,2023-03-19 22:50:50+00:00,@premierleague Arsenal win the cup,N/A,Bobdrug33
1311,2023-03-19 22:50:48+00:00,"Dear @KimKardashian please, please, PLEASE stay away from Arsenal for the remainder of this season. Thanks, Gooners EVERYWHERE. #arsenal #kardashiancurse","['arsenal', 'kardashiancurse']",lifentimesofsel
1312,2023-03-19 22:50:47+00:00,@UTD_Daniel_ @FabrizioRomano @ZiggoSport @TheEuropeanLad Crying,N/A,igiekakurniawan
1313,2023-03-19 22:50:47+00:00,The size and thickness of Martinelli’s shin-pads. XXS? Tiny like postage stamps (OK an iPhone) #ARSCRY #Arsenal https://t.co/aXEQoRXLT6,"['ARSCRY', 'Arsenal']",h_owko
1314,2023-03-19 22:50:46+00:00,City in there best would not be 8 points behind . Facts. Literally beat arsenal and we fumble it again . And i still feel like there is a big twist in the end .its not over,N/A,mlondie_nzimase
1315,2023-03-19 22:50:39+00:00,"@NileGardiner @SuellaBraverman I'm not sure why everyone hits on Rwanda. Both Premier League Arsenal and Paris St Germain had sponsorship deals with the Rwandan Government back in 2018/19 and more recently.
Put in place to promote tourism to Rwanda in European countries. No fuss about nasty Rwanda back then?",N/A,Bru1g
1316,2023-03-19 22:50:38+00:00,"Selected top-flight European league leaders:

🇮🇹 Napoli (+19 points)
🇪🇸 Barcelona (+12 points)
🇵🇹 Benfica (+10 points)
🏴󠁧󠁢󠁥󠁮󠁧󠁿 Arsenal (+8 points)
🇫🇷 PSG (+7 points)
🇳🇱 Feyenoord (+6 points)
🇹🇷 Galatasaray (+6 points)
🇩🇪 Dortmund (+1 point)

How many will win the title? 🏆 https://t.co/NELnVe7A8I",N/A,Footyhub01
1317,2023-03-19 22:50:38+00:00,‘Night all. Keep it Arsenal. X. https://t.co/L6JeSW0k1i,N/A,ElComandante84
1318,2023-03-19 22:50:37+00:00,"Arsenal are a top side, really good and the league table doesn’t lie and I wouldn’t begrudge them winning the League but I really hope next game we somehow find it in us to dent their tittle charge. Don’t care how we do it, rough them up, slow the game down whatever #Lufc",['Lufc'],Neilfax
1319,2023-03-19 22:50:30+00:00,"Premier League, Arsenal vs Crystal Palace, RESULT: 4 - 1",N/A,Ghanabettips
1320,2023-03-19 22:50:28+00:00,"He has also now scored in the Premier League against 15 of the other 19 current teams (only not v Fulham, Forest, Leicester and Bournemouth)

Martinelli has 6 goals in his last 6 PL games, and Trossard 6 assists in his last 5

They've equalled last season's PL points tally (69)",N/A,AFCStats2020
1321,2023-03-19 22:50:28+00:00,"STATS: Arsenal 4-1 Crystal Palace

The Gunners have now won six PL games in a row, their best run since October 2018 (7)

They beat Palace at home for the first time since Jan 2018 (also 4-1)

Saka is the youngest Gunners player ever to reach 10+ PL goals and assists in a season",N/A,AFCStats2020
1322,2023-03-19 22:50:27+00:00,I don't want see Arsenal on motd thanks,N/A,BritishDubu
1323,2023-03-19 22:50:25+00:00,"I've just noticed that arsenal players have Rwanda written on their shirts, and the grounds hoardings flash Visit Rwanda....",N/A,JohnDivney
1324,2023-03-19 22:50:24+00:00,@cpives2008 @brodemonz99 @GaryLineker @BukayoSaka87 @Arsenal @theofficialfwa It’s not?Have u kicked a ball before? Anyway why compare Haaland to the likes of Vardy and Son when he’s already out scored their golden boot seasons.This season will undoubtedly go down as the greatest goal scoring campaign in the premier league era so how isn’t he the best https://t.co/TfieNRiDBc,N/A,Stefmcfc
1325,2023-03-19 22:50:23+00:00,@adamg343 @DONTM1SSS @llouiss49 @louisgill_10 he’s an arsenal fan pal making it about us pal,N/A,devonjpatel
1326,2023-03-19 22:50:23+00:00,"Arsenal played 10 London derbies in the Premier League this season

 9 wins &amp; 1 draw

No team in the history of the Premier League has ever achieved 9 wins in the London derbies in one season. https://t.co/f5FKHwTR4n",N/A,Hanymo24
1327,2023-03-19 22:50:23+00:00,"@Dubrava17 

We’ll cook this up next matchday",N/A,Futball_Drei
1328,2023-03-19 22:50:19+00:00,@goal Kim Kardashian was at the Emirates and Arsenal lost to Sporting. She went to park the prince and PSG lost for the 1st time at home 😂,N/A,Achere141
1329,2023-03-19 22:50:17+00:00,I #VoteMoreno for @MLS Player of the Matchday!,['VoteMoreno'],crackityFC
1330,2023-03-19 22:50:16+00:00,@PeakSanti Arsenal can never😭💀 https://t.co/ib2DXXRRKi,N/A,lhorenty
1331,2023-03-19 22:50:15+00:00,"Did you throw your hat for Jack? Do you need a new one?

YOU’RE IN LUCK, NO CAP! 🧢 

Fans can get 10% off @47 hats on our online team store now and 20% off @47 hats at The Arsenal tomorrow!! https://t.co/jTd7n5YOh3",N/A,GoldenKnights
1332,2023-03-19 22:50:12+00:00,"@MysticAFC @UTDTrey By that logic, Sporting is the best team in the world then.

Arsenal are in absolutely no position to claim themselves as best in the world. Early crash-out of second-tier European football, yet to best the current English champions, no exposure to Europe's super elite, etc...",N/A,RiTel20725573
1333,2023-03-19 22:50:10+00:00,"ARSENAL V CRYSTAL PALACE 

MATCHDAY VLOG ⬇️⬇️⬇️⬇️

https://t.co/rOaZcNAD80

#CPFC #AFC #ARSCRY","['CPFC', 'AFC', 'ARSCRY']",eagleeyedball
1334,2023-03-19 22:50:10+00:00,@gabimartinelli @Arsenal Good luck for the next 10 games💪,N/A,irayanshak
1335,2023-03-19 22:50:09+00:00,"Looks like it’s Arsenal”s league unless they throw it away, rather arsenal win than Man City feels like they aren’t just buying the league like city do #MOTD #motd2","['MOTD', 'motd2']",OGDuckington
1336,2023-03-19 22:50:03+00:00,Will Anthony Davis and D’Angelo Russell playing vs. Magic? Injury Report Lakers https://t.co/o7RX4ZHCvD,N/A,sportsnews2022
1337,2023-03-19 22:49:59+00:00,"Live on #Arsenal vs. Sporting #UECL

🔴Live Stream

#selectionsunday #thehobby #sdfffdf #igaswiatek #casemiro #collect #politics #bftb #cristiano #cdnpse https://t.co/eI6b3e5hVX","['Arsenal', 'UECL', 'selectionsunday', 'thehobby', 'sdfffdf', 'igaswiatek', 'casemiro', 'collect', 'politics', 'bftb', 'cristiano', 'cdnpse']",obhutara
1338,2023-03-19 22:49:58+00:00,"@Arsenal Lets play an endless game. Comment ur best Arsenal player, But ur player's name has to start with the last letter of the players name infront of u.",N/A,s68845192_s
1339,2023-03-19 22:49:57+00:00,This MOTD Arsenal wank feat is appalling.,N/A,lostrichy
1340,2023-03-19 22:49:54+00:00,"After these elections - I’m re-engineering my TL. I need just positive vibes, connections and prosperity in the things I’m doing - plus making noise like a motor park conductor when Arsenal win the league.",N/A,Duzie_
1341,2023-03-19 22:49:51+00:00,I #VoteQuioto for @MLS Player of the Matchday!,['VoteQuioto'],BeruLeprof
1342,2023-03-19 22:49:45+00:00,@DGSEZN @2Jared2Rivard @TheNBACantrel @BallsackSports Cuz literally anyone watched him his rookie year would agree that his shot was significantly worse,N/A,naveMKE
1343,2023-03-19 22:49:43+00:00,@amylou8188 @Freddi3Hal3YT @Arsenal And both of you too,N/A,Wisey999
1344,2023-03-19 22:49:42+00:00,@Arsenal I believed this lads can beat any team I trust them to get every maximum points available in every match let keep the faith n pray them to perform much more better,N/A,Khalilciii
1345,2023-03-19 22:49:42+00:00,"@Femi_Sorry I'm not sure why everyone hits on Rwanda. Both Premier League Arsenal and Paris St Germain had sponsorship deals with the Rwandan Government back in 2018/19 and more recently.
Put in place to promote tourism to Rwanda in European countries. No fuss about nasty Rwanda back then?",N/A,Bru1g
1346,2023-03-19 22:49:39+00:00,"@ArsenalBuzzCom D issue with is injury. If zincheko is not in arsenal, by now KT will have been injured. Too injury prone. One of d reason we lost d champion league slot last season",N/A,rashyayo01
1347,2023-03-19 22:49:32+00:00,"Genshin Impact 3.6, 3.7, 3.8 new banners leaks &amp; 3.5 events ( Phase 1 ) https://t.co/PS4Z8NsaZe",N/A,sportsnews2022
1348,2023-03-19 22:49:32+00:00,"@YusuffMukaram @BergerBrakes @samuelluckhurst I don’t know if you watched the games but you were outplayed in both fixtures against Arsenal, you were given a gift against City. You lost 7-0 to Liverpool. Yes, you deserved the win against Newcastle and Barcelona but don’t make it out to be something it’s not. It’s an easy run",N/A,realopiniari
1349,2023-03-19 22:49:31+00:00,@Arsenal Arteta has helped turn Xhaka’s career around 😍 it’s beautiful to see,N/A,lewis_hullyXX
1350,2023-03-19 22:49:30+00:00,"@Promethxus1 @FulhamFC Same with that quadruple, treble or double you lot kept banging on about 🤣 

I'm just saying, at this current moment in time, I'd rather be where arsenal is than united",N/A,hamdod96
1351,2023-03-19 22:49:30+00:00,"🔢| La Liga Table After MatchDay 26.

1. Barcelona: 68 pts. (+40)
2. Real Madrid: 56 pts. (+30)
3. Atletico Madrid: 51 pts. (+23)
4. Real Sociedad: 48 pts. (+11)
5. Real Betis: 45 pts. (+8)
6. Villarreal: 41 pts. (+8)",N/A,Barca_Buzz
1352,2023-03-19 22:49:29+00:00,@AST_arsenal How is that happening? Completely unacceptable when it’s easier to get Glastonbury tickets on general sale than it is for a silver member to get a ticket for a home game right now!,N/A,mark_a_griffin
1353,2023-03-19 22:49:29+00:00,"🗣️Bukayo Saka on his relationship with #Arsenal teammate Ben White: ""We are building an incredible partnership and you can see that on the pitch."" 🔴",['Arsenal'],Arsenalnewschan
1354,2023-03-19 22:49:25+00:00,@JagsAreTrash @mischiefMiester @snwwy @TrollFootball ARSENAL HAVE 3 PL TITLES. YOU LITERALLY STILL DONT KNOW THE DIFFERENCE. I mean it’s no surprise from someone that just started watching football. Talk to me when you achieve anything in Europe,N/A,PGHChelsea
1355,2023-03-19 22:49:24+00:00,"EPL - DID YOU KNOW?
•  Saka stars as rampant Arsenal move eight points clear 
     
  https://t.co/grjUZ6N8C5 https://t.co/6vYzABb09X",N/A,maxwell_kumoye
1356,2023-03-19 22:49:21+00:00,get this woman to attend all arsenal games,N/A,neil__26
1357,2023-03-19 22:49:19+00:00,"My bro went to the kitchen wearing a Tottenham jersey and he failed to lift a cup. 

#arsenal",['arsenal'],arsenalbadge
1358,2023-03-19 22:49:15+00:00,@TaylorPaul69 @WhoScored Lol I’d not be so sure he isn’t close to his level. He’s above it currently,N/A,ArsenalGoonbag
1359,2023-03-19 22:49:12+00:00,"ARSENAL 4-1 CRYSTAL PALACE 
Watch Isaac's FULL INTERVIEW HERE -
https://t.co/bY7hrWC2hb

Like our page and Follow us for more Naija flavored football fan content 😁

#nigeria #PremierLeague #arsenal #saka #martinelli #arteta #arsenalfc https://t.co/F6l9wt983T","['nigeria', 'PremierLeague', 'arsenal', 'saka', 'martinelli', 'arteta', 'arsenalfc']",FansTribeHQ
1360,2023-03-19 22:49:08+00:00,"I’ll never get tired of playing for this badge ❤️👊

@Arsenal https://t.co/GXEYNcmyMN",N/A,Hanymo24
1361,2023-03-19 22:49:08+00:00,@AFTVMedia I hate all arsenal fans getting ahead of themselves,N/A,ohmz270
1362,2023-03-19 22:49:08+00:00,"0/4 wins for the cursed @wearemeath Matchday Diary 🙈 The latest episode from Dublin Live now with accounts from myself and @Mickybrennan14 along with contributions from the one and only @truefergallynch.
https://t.co/NZTm09Qi4q",N/A,Davy_Rispin
1363,2023-03-19 22:49:06+00:00,"i’m so glad social media accounts aren’t run like this in the prem, if arsenal posted this i’d actually riot",N/A,aleynaTHFC
1364,2023-03-19 22:48:58+00:00,"Today’s Wordle Word of The Day Hints &amp; Answer #639 : March 20, 2023  https://t.co/nJ8IHyi8sJ",N/A,sportsnews2022
1365,2023-03-19 22:48:57+00:00,"@RamboFYI The main reason for this has to be the impossible schedule we are dealing with because of our success in all comps and EtHs tendency to stick with the same eleven irrespective of the comp. Since WC, MU played 25 games, Arsenal 18. ManC 18. So, plz educate urself mate.",N/A,shariksiddiqiZ9
1366,2023-03-19 22:48:56+00:00,@DGSEZN @2Jared2Rivard @TheNBACantrel @BallsackSports You won’t say a lot though unless you are lying. I’m not here to argue stats I used his 3 point percentage as one isolated point and it’s all you talk about cuz you don’t watch the game bro,N/A,naveMKE
1367,2023-03-19 22:48:51+00:00,Match of the Day 2 is the Arsenal show.  Presented at the Emirates ❤️❤️❤️🔴🔴🔴,N/A,AmyDolphin87
1368,2023-03-19 22:48:49+00:00,I #VoteKlauss for @MLS Player of the Matchday!,['VoteKlauss'],42Danielgavura
1369,2023-03-19 22:48:45+00:00,No way i gotta wait 2 weeks for Arsenal to come back man...,N/A,rafsenal
1370,2023-03-19 22:48:37+00:00,"@adamspurs83 @leaspur @Jayem80 @GNev2 You’ve had regular CL but still fail. Clubs have poor and good spells. Look at Utd, Chelsea, Arsenal, Liverpool. Spurs need to change. And that starts with mentality.",N/A,notbovered53011
1371,2023-03-19 22:48:33+00:00,You wan title race to be rekindled but you hoping arsenal is out of City sight.,N/A,Roofprint
1372,2023-03-19 22:48:33+00:00,Arsenal closely matching home points and away points with only a point difference 👏👏,N/A,scrapytweets
1373,2023-03-19 22:48:31+00:00,"@Utdadam3 @MiguelDelaney @SimonValner @NeilF88 On course or otherwise, Arsenal won't get to 93 points.",N/A,Setters83
1374,2023-03-19 22:48:28+00:00,"Dont vex boss,no be arsenal cos ur issues",N/A,seedorf097
1375,2023-03-19 22:48:24+00:00,"PL history? No. Not even top 10 imo
Arguably 3rd best Arsenal team though",N/A,enzandz
1376,2023-03-19 22:48:16+00:00,"@AntiBarca2011 My brother actually tried telling me this tonight in the pub, he is a man united fan and said arsenal be lucky to finish top 6 next season,  almost lost my head with him, also said casemiro is better than partey because a DM job is to tackle.. it was squeaky bum time",N/A,JohnObr91135148
1377,2023-03-19 22:48:15+00:00,Just finished watching the Arsenal v CP match. Very encouraging to know that we can rotate a few players around and still put in a comprehensive performance. Bonus that Martinelli scored the opener after the PK miss mid-week. Lots of positives on the day. Break time.,N/A,Charlie1Gun
1378,2023-03-19 22:48:11+00:00,@Wisey999 @Freddi3Hal3YT @Arsenal Great to see you both!,N/A,amylou8188
1379,2023-03-19 22:48:09+00:00,"@KaGordon18 @iainankcorn @kc9853 @IronSkyGuy1 @Robbo_1892 @jamez19821 @tomavfc22 Well I work in town, not far from Colmore Row.

Too upmarket for any Villa fan to be anywhere near unless it's a matchday and they're flooding out of Snow Hill 🤣",N/A,laidler22
1380,2023-03-19 22:48:08+00:00,@torty_mercy My hobby oh like my main hobby aside supporting arsenal.,N/A,7even10en
1381,2023-03-19 22:48:08+00:00,"Only just seen today’s highlights, 2 of the Arsenal goals looked offside in the build up, did VAR even look at them?",N/A,Tushydog
1382,2023-03-19 22:48:05+00:00,@carefreemikee @CFCMicahryhmes @JacobsBen @OptaJoe Chav fc,N/A,arsenalBOT1234
1383,2023-03-19 22:48:01+00:00,"Aaron Ramsdale never doubted Gabriel Martinelli abilities 🥶🤷‍♂️

Vintage @Arsenal https://t.co/qBDoFtCv2H",N/A,IAmTaiwoFrancis
1384,2023-03-19 22:48:01+00:00,To be an Arsenal fan is not easy. I dey teach my guy how to banter 😭😭,N/A,call_me_joanes
